genbank_acc,nic_location,query_index,mob,mob_subgroup,q-value,E-value
NT_187163,10850,72,Q,u,9.32622523132621e-09,0.007443211979368906
NT_187162,3388,31,V,2,9.327184971864988e-09,0.009505180922500356
NT_187151,98335,24,Q,2,9.327323933005647e-09,0.007774283749697978
NT_187151,92330,31,V,2,9.327323933005647e-09,0.0008883014840780414
NT_187151,14219,31,V,2,9.327323933005647e-09,0.002026097719297413
NT_187151,13985,64,Q,2,9.330206285346635e-09,0.005622900359647853
NT_187151,23383,72,Q,u,9.330206285346635e-09,0.0009483319613023496
NT_187152,7360,25,Q,2,9.331167569589997e-09,2.4499678633238526e-39
NT_187152,36841,64,Q,2,9.331310556935077e-09,0.005175596228048603
NT_187164,1511,64,Q,2,9.331310556935077e-09,0.007683522859283453
NT_187153,19002,72,Q,u,9.331310556935077e-09,0.0039724678191090535
NT_187165,437,24,Q,2,9.331679355790665e-09,0.006329368592698856
NT_187165,10842,50,F,u,9.332641697608118e-09,0.0010885800920613666
NT_187155,3543,31,V,2,9.333604289516989e-09,0.0021815259713298626
NT_187166,7680,24,Q,2,9.333751010757154e-09,0.002887090433543403
NT_187166,6450,31,V,2,9.333751010757154e-09,0.004256575957610475
NC_009620,956117,13,P,5,9.333751010757154e-09,0.005568784188803082
NC_009620,592480,20,Q,2,9.333751010757154e-09,0.006941612838667651
NC_009620,92,20,Q,2,9.339014180337642e-09,2.3908943607759678e-29
NC_009620,1369018,21,Q,2,9.339978259068988e-09,0.0008930183596492369
NC_009620,1065205,21,Q,2,9.339978259068988e-09,0.003572402525204567
NC_009620,770587,24,Q,2,9.340349437000924e-09,0.00048613891535575154
NC_009620,318070,24,Q,2,9.34072096866218e-09,0.009073197985443673
NC_009620,97503,31,V,2,9.341092853964705e-09,4.2487422722387024e-05
NC_009620,1347538,31,V,2,9.341092853964705e-09,0.00015260205698222043
NC_009620,471889,31,V,2,9.341244966552443e-09,0.00016313997359625678
NC_009620,127454,31,V,2,9.341244966552443e-09,0.003336263834435993
NC_009620,786719,35,C,1,9.341244966552443e-09,0.0007371576683463638
NC_009620,160313,50,F,u,9.342210630840464e-09,0.0003965156998544755
NC_009620,194749,50,F,u,9.34317654536541e-09,0.004606386637235889
NC_009620,869784,50,F,u,9.34317654536541e-09,7.988410754640419e-05
NC_009620,99290,50,F,u,9.346294526244725e-09,0.004745264093155079
NC_009620,39308,64,Q,2,9.350755336717125e-09,0.004915417232310856
NC_009620,35835,64,Q,2,9.350755336717125e-09,0.006163968173900246
NC_009620,612525,69,Q,u,9.35113021797467e-09,0.006475307360180352
NC_009620,254210,69,Q,u,9.35113021797467e-09,0.007880620021020782
NC_009620,446728,72,Q,u,9.35128854866463e-09,0.0005536819779387415
NC_009620,526172,72,Q,u,9.35128854866463e-09,0.003703056920033979
NC_009620,352192,72,Q,u,9.351610734302009e-09,0.006163968173900246
NC_009621,837219,13,P,5,9.351610734302009e-09,0.006970443120795386
NC_009621,42632,13,P,5,9.351610734302009e-09,0.008347576113972993
NC_009621,359693,20,Q,2,9.351610734302009e-09,5.972558161866673e-29
NC_009621,485953,20,Q,2,9.351610734302009e-09,0.004834598218556165
NC_009621,633507,25,Q,2,9.351610734302009e-09,0.007995771742188221
NC_009621,662058,27,Q,u,9.354141974216328e-09,0.005457080843866491
NC_009621,579279,31,V,2,9.354141974216328e-09,0.000247377609057072
NC_009621,1017823,31,V,2,9.355703997305677e-09,0.0003846452623953703
NC_009621,26853,31,V,2,9.35608222932752e-09,0.006924053066465552
NC_009621,96714,31,V,2,9.35608222932752e-09,0.00879549705811776
NC_009621,1205621,35,C,1,9.3563749046921e-09,0.0030462138451868397
NC_009621,467887,35,C,1,9.3563749046921e-09,0.001135691532245276
NC_009621,378170,50,F,u,9.3563749046921e-09,0.0008755085419949822
NC_009621,1524,50,F,u,9.3563749046921e-09,0.0050508025107344895
NC_009621,578351,50,F,u,9.3563749046921e-09,0.0008491030241946681
NC_009621,212389,50,F,u,9.3563749046921e-09,0.004762778535120528
NC_009621,1136046,56,P,5,9.3563749046921e-09,0.006310450837954978
NC_009621,737238,64,Q,2,9.3563749046921e-09,8.692814010992754e-05
NC_009621,275949,64,Q,2,9.3563749046921e-09,0.0002941442666374116
NC_009621,15747,64,Q,2,9.3563749046921e-09,0.008265333613515934
NC_009621,415818,69,Q,u,9.3563749046921e-09,0.005478483874596097
NC_009621,52375,71,Q,u,9.3563749046921e-09,0.0064604145665225965
NC_009621,578360,71,Q,u,9.3563749046921e-09,0.005158938939839021
NC_009621,1198491,72,Q,u,9.3563749046921e-09,0.0003947847677874611
NC_009621,893506,72,Q,u,9.3563749046921e-09,0.00011549425657200948
NC_009621,423087,72,Q,u,9.3563749046921e-09,0.003664885305201807
NC_009621,594276,108,V,u,9.3563749046921e-09,0.005111641503343714
NC_009622,35590,13,P,5,9.3563749046921e-09,0.0008965208365119642
NC_009622,124509,35,C,1,9.357104341878805e-09,0.002874487256888292
NC_009622,31072,50,F,u,9.357104341878805e-09,0.009346744856885985
NC_009622,49165,50,F,u,9.357104341878805e-09,0.007093496971965527
NC_009622,77560,51,P,13,9.357104341878805e-09,0.003768429437564891
NC_009622,194653,61,Q,1,9.357104341878805e-09,0.00867282109356507
NC_009622,24325,64,Q,2,9.357104341878805e-09,0.007968202961960468
NC_009622,18890,64,Q,2,9.357104341878805e-09,0.0005330407209842778
NC_009622,28192,64,Q,2,9.357104341878805e-09,0.005559815598952714
NC_009622,43931,73,Q,u,9.358078089260953e-09,1.7569539862249118e-42
NC_003037,716902,20,Q,2,9.359229929260196e-09,0.00025713452213930516
NC_003037,1153169,22,Q,2,9.359229929260196e-09,0.0016038375886341
NC_003037,113269,24,Q,2,9.359557605615691e-09,0.004470544144423863
NC_003037,155205,24,Q,2,9.359557605615691e-09,0.005251222106740628
NC_003037,515643,25,Q,2,9.359557605615691e-09,7.770704383966545e-47
NC_003037,946708,25,Q,2,9.359557605615691e-09,0.008840165337268039
NC_003037,72627,27,Q,u,9.359557605615691e-09,0.004011071352642711
NC_003037,841160,31,V,2,9.359557605615691e-09,8.627011712931891e-05
NC_003037,399921,31,V,2,9.359557605615691e-09,0.0003387352456715729
NC_003037,78572,31,V,2,9.359557605615691e-09,2.227718891044235e-05
NC_003037,1136575,31,V,2,9.359557605615691e-09,2.048615185742176e-05
NC_003037,54988,50,F,u,9.359557605615691e-09,0.0005841984329383747
NC_003037,3123,50,F,u,9.359557605615691e-09,0.009233373161567998
NC_003037,566789,50,F,u,9.359557605615691e-09,0.0004567308926492832
NC_003037,1158290,51,P,13,9.359557605615691e-09,0.005638458491960468
NC_003037,640205,64,Q,2,9.359557605615691e-09,7.200462413088083e-05
NC_003037,79877,64,Q,2,9.359557605615691e-09,0.00027237070044774134
NC_003037,10264,64,Q,2,9.359557605615691e-09,0.00840156879087713
NC_003037,174651,64,Q,2,9.359557605615691e-09,7.848025178109048e-05
NC_003037,522221,64,Q,2,9.359557605615691e-09,0.000473217054165958
NC_003037,1174389,69,Q,u,9.359557605615691e-09,0.005951965259934097
NC_003037,278857,69,Q,u,9.359557605615691e-09,0.0034131893957869822
NC_003037,773195,69,Q,u,9.359946277257238e-09,0.004223382224139676
NC_003037,23155,71,Q,u,9.363079716338671e-09,0.007479290256831519
NC_003037,135589,71,Q,u,9.363079716338671e-09,0.006154041033517684
NC_003037,877534,72,Q,u,9.366214352617222e-09,6.973653867724738e-05
NC_003037,720674,72,Q,u,9.367193062306128e-09,0.00030106508158604455
NC_003037,664915,72,Q,u,9.36876106745428e-09,0.0005659269652750125
NC_003037,54943,72,Q,u,9.370130694078643e-09,0.007506895800500834
NC_003037,499844,72,Q,u,9.370130694078643e-09,0.006988120540678496
NC_003078,1047061,13,P,5,9.370130694078643e-09,0.003911653592808902
NC_003078,674785,20,Q,2,9.370130694078643e-09,0.0002166009652596798
NC_003078,363802,20,Q,2,9.371699413205645e-09,0.005891968111401406
NC_003078,345561,21,Q,2,9.371892836961555e-09,0.0023289511951794816
NC_003078,932146,24,Q,2,9.371892836961555e-09,8.761135308019309e-05
NC_003078,791887,24,Q,2,9.371892836961555e-09,0.0002106494782042893
NC_003078,106010,24,Q,2,9.373462147215004e-09,0.004226300641094523
NC_003078,962557,25,Q,2,9.374835052469123e-09,0.003192716727759398
NC_003078,725929,25,Q,2,9.374835052469123e-09,6.747771811422599e-43
NC_003078,742988,27,Q,u,9.375227580795918e-09,0.009753497740148515
NC_003078,1646413,31,V,2,9.376602223647667e-09,0.0005821841635562093
NC_003078,112637,31,V,2,9.376602223647667e-09,0.003907152726587032
NC_003078,787686,31,V,2,9.376602223647667e-09,7.427803184857706e-05
NC_003078,555520,31,V,2,9.376995712969918e-09,0.0005995982928611028
NC_003078,229596,35,C,1,9.38092633221124e-09,0.002762869598796713
NC_003078,1058232,35,C,1,9.38092633221124e-09,0.0012174759409073624
NC_003078,1519704,50,F,u,9.38092633221124e-09,0.0008212216451899128
NC_003078,13044,50,F,u,9.382498079441042e-09,0.007017143981111261
NC_003078,956859,60,Q,1,9.382904266277755e-09,0.004609569715666689
NC_003078,35865,64,Q,2,9.382904266277755e-09,0.003251325031939364
NC_003078,145999,64,Q,2,9.382904266277755e-09,0.0008917854610439033
NC_003078,25801,64,Q,2,9.382904266277755e-09,0.0057261192427346345
NC_003078,1489550,64,Q,2,9.382904266277755e-09,0.003487067768838145
NC_003078,998294,69,Q,u,9.382904266277755e-09,0.0022571498253412497
NC_003078,1001680,69,Q,u,9.382904266277755e-09,0.009481136249364874
NC_003078,1307002,71,Q,u,9.385461732260925e-09,0.0005088155643987249
NC_003078,491052,71,Q,u,9.386844151834983e-09,0.0007848025178109047
NC_003078,6735,71,Q,u,9.386844151834983e-09,0.009275992475643972
NC_003078,1298245,72,Q,u,9.386844151834983e-09,0.0007026845223624916
NC_003078,67683,72,Q,u,9.38841773894057e-09,0.0022380015742445173
NC_003078,306396,72,Q,u,9.389991626674408e-09,0.00395148545496071
NC_003078,217086,108,V,u,9.393140304259428e-09,0.007583337548630892
NC_020527,716569,20,Q,2,9.39316076299684e-09,0.00025713452213930516
NC_020527,1151508,22,Q,2,9.39316076299684e-09,0.0016038375886341
NC_020527,112934,24,Q,2,9.394148129029888e-09,0.004470544144423863
NC_020527,154870,24,Q,2,9.395135745980182e-09,0.005251222106740628
NC_020527,515303,25,Q,2,9.396123613868214e-09,7.770704383966545e-47
NC_020527,945047,25,Q,2,9.397512390695266e-09,0.008840165337268039
NC_020527,72296,27,Q,u,9.397512390695266e-09,0.004011071352642711
NC_020527,840827,31,V,2,9.397512390695266e-09,8.627011712931891e-05
NC_020527,399583,31,V,2,9.400077595208194e-09,0.0003387352456715729
NC_020527,78241,31,V,2,9.400077595208194e-09,2.227718891044235e-05
NC_020527,1134914,31,V,2,9.401066718092876e-09,2.048615185742176e-05
NC_020527,54990,50,F,u,9.40187048325554e-09,0.0005841984329383747
NC_020527,3123,50,F,u,9.40187048325554e-09,0.009233373161567998
NC_020527,566457,50,F,u,9.40187048325554e-09,0.0004567308926492832
NC_020527,1156628,51,P,13,9.40227288736745e-09,0.005638458491960468
NC_020527,639872,64,Q,2,9.403482184856927e-09,7.200462413088083e-05
NC_020527,79546,64,Q,2,9.403482184856927e-09,0.00027237070044774134
NC_020527,10264,64,Q,2,9.403482184856927e-09,0.00840156879087713
NC_020527,174316,64,Q,2,9.403482184856927e-09,7.848025178109048e-05
NC_020527,521889,64,Q,2,9.403482184856927e-09,0.000473217054165958
NC_020527,1172727,69,Q,u,9.403482184856927e-09,0.005951965259934097
NC_020527,278519,69,Q,u,9.408217625659097e-09,0.0034131893957869822
NC_020527,772862,69,Q,u,9.408217625659097e-09,0.004223382224139676
NC_020527,23155,71,Q,u,9.409026627716473e-09,0.007479290256831519
NC_020527,135254,71,Q,u,9.409026627716473e-09,0.006154041033517684
NC_020527,877201,72,Q,u,9.409026627716473e-09,6.973653867724738e-05
NC_020527,720341,72,Q,u,9.409026627716473e-09,0.00030106508158604455
NC_020527,664582,72,Q,u,9.413178481810418e-09,0.0005659269652750125
NC_020527,54945,72,Q,u,9.413178481810418e-09,0.007506895800500834
NC_020527,499504,72,Q,u,9.413178481810418e-09,0.006988120540678496
NC_020560,1047064,13,P,5,9.414171406843656e-09,0.003911653592808902
NC_020560,674786,20,Q,2,9.414577309953193e-09,0.0002166009652596798
NC_020560,363802,20,Q,2,9.414577309953193e-09,0.005891968111401406
NC_020560,725932,21,Q,2,9.419907778066697e-09,6.0640166864671e-31
NC_020560,345561,21,Q,2,9.420183858533044e-09,0.0023289511951794816
NC_020560,932149,24,Q,2,9.420183858533044e-09,8.761135308019309e-05
NC_020560,791891,24,Q,2,9.420183858533044e-09,0.0002106494782042893
NC_020560,106010,24,Q,2,9.420183858533044e-09,0.004226300641094523
NC_020560,962560,25,Q,2,9.420183858533044e-09,0.003192716727759398
NC_020560,742991,27,Q,u,9.420183858533044e-09,0.009753497740148515
NC_020560,1646429,31,V,2,9.420183858533044e-09,0.0005821841635562093
NC_020560,112637,31,V,2,9.420183858533044e-09,0.003907152726587032
NC_020560,787690,31,V,2,9.420183858533044e-09,7.427803184857706e-05
NC_020560,555521,31,V,2,9.423757954685256e-09,0.0005995982928611028
NC_020560,229596,35,C,1,9.423990395265776e-09,0.002762869598796713
NC_020560,1058235,35,C,1,9.423990395265776e-09,0.0012174759409073624
NC_020560,1519717,50,F,u,9.423990395265776e-09,0.0008212216451899128
NC_020560,13044,50,F,u,9.423990395265776e-09,0.007017143981111261
NC_020560,956862,60,Q,1,9.426219502536761e-09,0.004609569715666689
NC_020560,35865,64,Q,2,9.426219502536761e-09,0.003251325031939364
NC_020560,145999,64,Q,2,9.426219502536761e-09,0.0008917854610439033
NC_020560,25801,64,Q,2,9.426219502536761e-09,0.0057261192427346345
NC_020560,1489559,64,Q,2,9.42663097285338e-09,0.003487067768838145
NC_020560,998297,69,Q,u,9.42663097285338e-09,0.0022571498253412497
NC_020560,1001683,69,Q,u,9.42663097285338e-09,0.009481136249364874
NC_020560,1307008,71,Q,u,9.429213696087991e-09,0.0005088155643987249
NC_020560,491053,71,Q,u,9.429625953586744e-09,0.0007848025178109047
NC_020560,6735,71,Q,u,9.429625953586744e-09,0.009275992475643972
NC_020560,1298252,72,Q,u,9.430013089373977e-09,0.0007026845223624916
NC_020560,67683,72,Q,u,9.430013089373977e-09,0.0022380015742445173
NC_020560,306397,72,Q,u,9.430013089373977e-09,0.00395148545496071
NC_020560,217086,108,V,u,9.430013089373977e-09,0.007583337548630892
NC_015597,26084,24,Q,2,9.430013089373977e-09,0.0014330468461885605
NC_015597,22747,31,V,2,9.430013089373977e-09,0.007018759924259078
NC_015597,189447,69,Q,u,9.430013089373977e-09,0.0006863733104588018
NC_015592,46684,24,Q,2,9.430013089373977e-09,0.007252043286558789
NC_015592,44710,35,C,1,9.430013089373977e-09,0.0014153387189508695
NC_015592,53819,35,C,1,9.430013089373977e-09,0.0027337600188775233
NC_015592,46292,50,F,u,9.430013089373977e-09,0.004406161259396114
NC_017324,1598747,13,P,5,9.430013089373977e-09,0.007506895800500834
NC_017324,1025575,13,P,5,9.430013089373977e-09,0.005672315616646763
NC_017324,823094,20,Q,2,9.430013089373977e-09,0.0027749833883239376
NC_017324,491194,20,Q,2,9.430013089373977e-09,0.00018423001509321722
NC_017324,1009434,21,Q,2,9.430013089373977e-09,2.2154420150060866e-68
NC_017324,1480854,24,Q,2,9.430013089373977e-09,3.818215072379832e-05
NC_017324,163965,24,Q,2,9.430013089373977e-09,0.00040286578772350413
NC_017324,5351,24,Q,2,9.430013089373977e-09,0.008876880790384328
NC_017324,401657,27,Q,u,9.430013089373977e-09,0.004011071352642711
NC_017324,1255092,31,V,2,9.430013089373977e-09,8.627011712931891e-05
NC_017324,1320658,31,V,2,9.430013089373977e-09,0.00016112405665838446
NC_017324,407602,31,V,2,9.430013089373977e-09,2.227718891044235e-05
NC_017324,195539,31,V,2,9.430013089373977e-09,0.0006148375561706208
NC_017324,207,31,V,2,9.430013089373977e-09,0.0026764577228206164
NC_017324,119787,31,V,2,9.430013089373977e-09,2.048615185742176e-05
NC_017324,1026988,50,F,u,9.430013089373977e-09,6.043108442870732e-05
NC_017324,575131,50,F,u,9.430013089373977e-09,0.0008779310067135381
NC_017324,7083,50,F,u,9.430013089373977e-09,0.0075973194464767765
NC_017324,164063,50,F,u,9.430013089373977e-09,0.000437683714661488
NC_017324,65963,50,F,u,9.430013089373977e-09,0.006941612838667651
NC_017324,1437810,64,Q,2,9.430013089373977e-09,6.560854215412662e-05
NC_017324,4100,64,Q,2,9.430013089373977e-09,0.004166394484991221
NC_017324,1204993,64,Q,2,9.430013089373977e-09,8.84016533726804e-05
NC_017324,697363,64,Q,2,9.430013089373977e-09,0.00012637477276172766
NC_017324,609039,69,Q,u,9.430013089373977e-09,0.004040735169908021
NC_017324,28760,69,Q,u,9.430013089373977e-09,0.00023526666037052308
NC_017324,579123,69,Q,u,9.430013089373977e-09,0.006026433764699767
NC_017324,349899,69,Q,u,9.430013089373977e-09,0.008193328878184393
NC_017324,268301,71,Q,u,9.430013089373977e-09,0.0031861072268978235
NC_017324,1291466,72,Q,u,9.430013089373977e-09,6.973653867724738e-05
NC_017324,268458,72,Q,u,9.430013089373977e-09,0.0005720847720009594
NC_017324,1078111,72,Q,u,9.430013089373977e-09,0.0005659269652750125
NC_017324,993375,72,Q,u,9.430013089373977e-09,0.006988120540678496
NC_017323,285411,20,Q,2,9.430013089373977e-09,0.00012010480644666784
NC_017323,387506,24,Q,2,9.430013089373977e-09,8.362967088690634e-05
NC_017323,526448,24,Q,2,9.430013089373977e-09,0.0005678849872035585
NC_017323,155593,24,Q,2,9.430013089373977e-09,0.009791751601109436
NC_017323,1347727,24,Q,2,9.430013089373977e-09,0.00451294860528461
NC_017323,592409,25,Q,2,9.430013089373977e-09,6.128587452425685e-49
NC_017323,103199,25,Q,2,9.430013089373977e-09,0.0047332602896513285
NC_017323,274069,27,Q,u,9.430013089373977e-09,0.008969337946945466
NC_017323,362783,29,Q,u,9.430013089373977e-09,0.004949489276833688
NC_017323,749483,31,V,2,9.430013089373977e-09,0.0006735353397688767
NC_017323,458588,31,V,2,9.430013089373977e-09,0.003007186670521027
NC_017323,17460,31,V,2,9.430013089373977e-09,0.003732161149276657
NC_017323,974980,31,V,2,9.430013089373977e-09,0.0008420936407167978
NC_017323,365323,35,C,1,9.430013089373977e-09,0.009033590248980466
NC_017323,260402,35,C,1,9.430013089373977e-09,0.000844034867042534
NC_017323,654344,50,F,u,9.430013089373977e-09,4.887203100907034e-05
NC_017323,53208,50,F,u,9.430013089373977e-09,0.00828820315516565
NC_017323,4778,50,F,u,9.430013089373977e-09,0.001959117065438578
NC_017323,248056,60,Q,1,9.430013089373977e-09,0.008028980214126093
NC_017323,239324,64,Q,2,9.430013089373977e-09,0.0003207453638593064
NC_017323,48101,64,Q,2,9.430013089373977e-09,0.005932809283235032
NC_017323,54859,64,Q,2,9.430013089373977e-09,0.004490145225438075
NC_017323,1427482,64,Q,2,9.430013089373977e-09,0.001855497560421813
NC_017323,925356,69,Q,u,9.430013089373977e-09,0.0009468046619647318
NC_017323,106427,69,Q,u,9.430013089373977e-09,0.0011911333589252804
NC_017323,321346,69,Q,u,9.430013089373977e-09,0.0005463367158366803
NC_017323,1123580,69,Q,u,9.430013089373977e-09,0.00755719080845221
NC_017323,72312,71,Q,u,9.430013089373977e-09,0.008716866357984803
NC_017323,4805,71,Q,u,9.430013089373977e-09,0.0003867767748308522
NC_017323,28788,71,Q,u,9.430013089373977e-09,0.003999082721707704
NC_017323,13561,72,Q,u,9.430013089373977e-09,0.0004199140322504704
NC_017323,91857,72,Q,u,9.430013089373977e-09,0.005667093626078775
NC_017323,1448841,72,Q,u,9.430013089373977e-09,0.003199339939867496
NC_017323,990761,72,Q,u,9.430013089373977e-09,0.002219015764965314
NC_017323,1080069,108,V,u,9.430013089373977e-09,0.006994559802486932
NC_019846,61812,24,Q,2,9.430013089373977e-09,0.002974817911182889
NC_019846,164981,24,Q,2,9.430013089373977e-09,0.0034838575393253
NC_019846,121246,31,V,2,9.430013089373977e-09,0.005829890365605927
NC_019846,16826,50,F,u,9.430013089373977e-09,0.008292020892771299
NC_019846,19040,64,Q,2,9.430013089373977e-09,0.008771227746358044
NC_019846,126684,64,Q,2,9.430013089373977e-09,0.006579007593818528
NC_019846,37638,69,Q,u,9.430013089373977e-09,0.0016836832357007452
NC_019846,52175,71,Q,u,9.430013089373977e-09,0.002299642825011573
NC_019846,136738,71,Q,u,9.430013089373977e-09,0.0013093639744907446
NC_019846,79178,73,Q,u,9.430013089373977e-09,1.6926235836191603e-46
NC_019847,65102,24,Q,2,9.430013089373977e-09,0.003575694345231297
NC_019847,40965,24,Q,2,9.430013089373977e-09,0.009713156532752131
NC_019847,193360,25,Q,2,9.430013089373977e-09,0.0002462410121868771
NC_019847,77122,31,V,2,9.430013089373977e-09,0.0005346386945501965
NC_019847,184595,31,V,2,9.430013089373977e-09,0.0050322289014849714
NC_019847,65087,35,C,1,9.430013089373977e-09,0.00039908038974497236
NC_019847,54038,50,F,u,9.430013089373977e-09,0.0004072493386223241
NC_019847,76337,50,F,u,9.430013089373977e-09,0.005558535551477489
NC_019847,11735,64,Q,2,9.430013089373977e-09,0.006649062077759607
NC_019847,208737,71,Q,u,9.430013089373977e-09,0.002592748476137253
NC_019847,13868,72,Q,u,9.430013089373977e-09,0.007243698867531499
NC_019847,111370,73,Q,u,9.430013089373977e-09,1.9167275609114166e-45
NC_019848,782626,13,P,5,9.430013089373977e-09,0.004233118125660282
NC_019848,408218,13,P,5,9.430013089373977e-09,0.005321822528810132
NC_019848,687321,20,Q,2,9.430013089373977e-09,0.0007373274247153699
NC_019848,242101,22,Q,2,9.430013089373977e-09,0.002433662710220037
NC_019848,40070,24,Q,2,9.430013089373977e-09,0.0025778662916256336
NC_019848,398444,24,Q,2,9.430013089373977e-09,0.00039278996842126814
NC_019848,127942,24,Q,2,9.430013089373977e-09,0.005334090596747383
NC_019848,951449,25,Q,2,9.430013089373977e-09,8.528259126460465e-47
NC_019848,633795,27,Q,u,9.430013089373977e-09,0.0046265833190586025
NC_019848,65651,31,V,2,9.430013089373977e-09,0.0032490798717141954
NC_019848,558716,31,V,2,9.430013089373977e-09,9.383403406230834e-05
NC_019848,1063735,31,V,2,9.430013089373977e-09,0.0009646291633500773
NC_019848,17836,31,V,2,9.430013089373977e-09,0.008176367206073405
NC_019848,204374,35,C,1,9.430013089373977e-09,0.007337707365141898
NC_019848,254703,50,F,u,9.430013089373977e-09,0.00093338407675423
NC_019848,2048,50,F,u,9.430013089373977e-09,0.005263327423896589
NC_019848,698292,50,F,u,9.430013089373977e-09,0.0004656508367348711
NC_019848,26024,50,F,u,9.430013089373977e-09,0.005568784188803082
NC_019848,988104,53,P,14,9.430013089373977e-09,0.00416831362242156
NC_019848,125541,61,Q,1,9.430013089373977e-09,0.00938988747093105
NC_019848,609486,64,Q,2,9.430013089373977e-09,3.3943794358431453e-05
NC_019848,14504,64,Q,2,9.430013089373977e-09,0.006047284316425073
NC_019848,14578,64,Q,2,9.430013089373977e-09,0.006716768616141999
NC_019848,81305,69,Q,u,9.430013089373977e-09,0.0021206079620613646
NC_019848,1303526,69,Q,u,9.430013089373977e-09,0.009186718051154936
NC_019848,49026,71,Q,u,9.430013089373977e-09,0.0017480763116434228
NC_019848,1189394,71,Q,u,9.430013089373977e-09,0.005268177360738527
NC_019848,739305,72,Q,u,9.430013089373977e-09,0.00085814442950155
NC_019848,519413,72,Q,u,9.430013089373977e-09,0.0003809433421401598
NC_019848,48869,72,Q,u,9.430013089373977e-09,0.009549054844196795
NC_019848,381097,72,Q,u,9.430013089373977e-09,0.005293712944713514
NC_019848,967410,72,Q,u,9.430013089373977e-09,0.0021426951554103487
NC_019849,1412380,13,P,5,9.430013089373977e-09,0.002783943311791769
NC_019849,703512,20,Q,2,9.430013089373977e-09,0.00012010480644666784
NC_019849,74858,20,Q,2,9.430013089373977e-09,0.004779257030376613
NC_019849,366833,24,Q,2,9.430013089373977e-09,0.00028897507670419445
NC_019849,13921,24,Q,2,9.430013089373977e-09,0.007119678579270965
NC_019849,805604,24,Q,2,9.430013089373977e-09,8.362967088690634e-05
NC_019849,758363,24,Q,2,9.430013089373977e-09,0.003511238967875532
NC_019849,112643,24,Q,2,9.430013089373977e-09,0.00451294860528461
NC_019849,1013600,25,Q,2,9.430013089373977e-09,1.2946738843752708e-50
NC_019849,260734,25,Q,2,9.430013089373977e-09,0.007004229822241814
NC_019849,459681,27,Q,u,9.430013089373977e-09,0.0038704404306221475
NC_019849,229385,31,V,2,9.430013089373977e-09,0.000409883454401498
NC_019849,17245,31,V,2,9.430013089373977e-09,0.002308662175733884
NC_019849,39298,31,V,2,9.430013089373977e-09,0.004749636656230962
NC_019849,168120,31,V,2,9.430013089373977e-09,0.00036741796520949207
NC_019849,967836,35,C,1,9.430013089373977e-09,0.004413268878785065
NC_019849,678546,35,C,1,9.430013089373977e-09,0.000844034867042534
NC_019849,405078,50,F,u,9.430013089373977e-09,0.0006239652272174305
NC_019849,1453962,50,F,u,9.430013089373977e-09,0.0007674681966887999
NC_019849,666018,60,Q,1,9.430013089373977e-09,0.008028980214126093
NC_019849,33228,64,Q,2,9.430013089373977e-09,0.005682774037756593
NC_019849,9361,64,Q,2,9.430013089373977e-09,0.0032045008246489944
NC_019849,192399,64,Q,2,9.430013089373977e-09,0.004441814195103232
NC_019849,739440,69,Q,u,9.430013089373977e-09,0.0005463367158366803
NC_019849,291353,69,Q,u,9.430013089373977e-09,0.007491355168966014
NC_019849,592615,69,Q,u,9.430013089373977e-09,0.0027337600188775233
NC_019849,119293,69,Q,u,9.430013089373977e-09,0.005707690135372688
NC_019849,41392,71,Q,u,9.430013089373977e-09,0.008585397106256068
NC_019849,422314,71,Q,u,9.430013089373977e-09,0.0003867767748308522
NC_019849,239470,71,Q,u,9.430013089373977e-09,0.007981056543691448
NC_019849,431070,72,Q,u,9.430013089373977e-09,0.0004199140322504704
NC_019849,1271310,72,Q,u,9.430013089373977e-09,0.0007886065641109959
NC_019849,9823,72,Q,u,9.430013089373977e-09,0.0013553778615262285
NC_019849,1439131,72,Q,u,9.430013089373977e-09,0.002219015764965314
NC_019849,150425,108,V,u,9.430013089373977e-09,0.004274254599247251
NC_019313,205482,20,Q,2,9.430013089373977e-09,0.0032000766999321717
NC_019313,270799,24,Q,2,9.430013089373977e-09,0.000756415444479318
NC_019313,52616,24,Q,2,9.430013089373977e-09,0.003575694345231297
NC_019313,66861,31,V,2,9.430013089373977e-09,0.0005346386945501965
NC_019313,52601,35,C,1,9.430013089373977e-09,0.00039908038974497236
NC_019313,41363,50,F,u,9.430013089373977e-09,0.0008041931836203412
NC_019313,66076,50,F,u,9.430013089373977e-09,0.005558535551477489
NC_019313,117440,56,P,5,9.431034904468133e-09,0.00538592606895249
NC_019313,173295,64,Q,2,9.431034904468133e-09,0.0002239032449406665
NC_019313,132475,73,Q,u,9.43525158416926e-09,3.3155866910230235e-27
NC_013545,23236,13,P,5,9.437171064257357e-09,0.009699746576491744
NC_013545,25884,31,V,2,9.440943041893042e-09,0.009058585497582093
NC_013545,17174,31,V,2,9.442542086193638e-09,0.0033632595781204807
NC_013545,25777,64,Q,2,9.445941413923364e-09,0.003650567538716915
NC_013545,60857,64,Q,2,9.445941413923364e-09,0.002891747625764715
NC_013545,137432,72,Q,u,9.445941413923364e-09,0.006433693801230143
NC_010865,160319,21,Q,2,9.445941413923364e-09,0.009333840767542295
NC_010865,157472,23,Q,2,9.445941413923364e-09,5.697185859361793e-13
NC_010865,159329,24,Q,2,9.446966987088446e-09,0.0050252814205879615
